time,FPS,appCPU (us),renderCPU (us),appGPU (us),VRAM (MB),VRAM (%)
2025-01-31 22:51:37 +0200,90.0,11106,5075,9079,5662,37
2025-01-31 22:51:38 +0200,91.0,11092,5251,9295,5662,37
2025-01-31 22:51:39 +0200,91.0,11108,4989,9097,5662,37
2025-01-31 22:51:40 +0200,91.0,11111,4971,9248,5662,37
2025-01-31 22:51:41 +0200,91.0,11108,4889,9241,5662,37
2025-01-31 22:51:42 +0200,91.0,11103,4729,9369,5662,37
2025-01-31 22:51:43 +0200,91.0,11108,4744,9549,5662,37
2025-01-31 22:51:44 +0200,91.0,11101,4573,9338,5662,37
2025-01-31 22:51:45 +0200,90.0,11119,4085,8620,5662,37
2025-01-31 22:51:46 +0200,90.0,11103,4733,8422,5662,37
2025-01-31 22:51:47 +0200,90.0,11106,5520,8558,5663,37
2025-01-31 22:51:48 +0200,89.0,11310,6027,8584,5663,37
2025-01-31 22:51:49 +0200,91.0,11030,5437,8034,5663,37
2025-01-31 22:51:50 +0200,91.0,11106,5452,8235,5663,37
2025-01-31 22:51:51 +0200,90.0,11108,5721,8592,5663,37
2025-01-31 22:51:52 +0200,91.0,11120,5732,8653,5663,37
2025-01-31 22:51:53 +0200,91.0,11120,5441,8688,5663,37
2025-01-31 22:51:54 +0200,90.0,11110,5417,8747,5663,37
2025-01-31 22:51:55 +0200,90.0,11115,5369,8861,5663,37
2025-01-31 22:51:56 +0200,91.0,11083,5402,8927,5663,37
2025-01-31 22:51:57 +0200,90.0,11107,5486,9048,5663,37
2025-01-31 22:51:58 +0200,91.0,11102,5525,9079,5663,37
2025-01-31 22:52:00 +0200,91.0,11096,5597,9257,5663,37
2025-01-31 22:52:01 +0200,90.0,11117,5568,9494,5663,37
2025-01-31 22:52:02 +0200,90.0,11114,5014,9205,5663,37
2025-01-31 22:52:03 +0200,90.0,11107,4603,8726,5663,37
2025-01-31 22:52:04 +0200,91.0,11111,4639,8530,5663,37
2025-01-31 22:52:05 +0200,91.0,11100,4588,8494,5663,37
2025-01-31 22:52:06 +0200,90.0,11116,4366,8336,5545,36
2025-01-31 22:52:07 +0200,90.0,11111,4617,8430,5545,36
2025-01-31 22:52:08 +0200,91.0,11096,4922,8574,5545,36
2025-01-31 22:52:09 +0200,91.0,11101,4955,8497,5546,36
2025-01-31 22:52:10 +0200,90.0,11124,4857,8218,5546,36
2025-01-31 22:52:11 +0200,90.0,11109,5162,8237,5546,36
2025-01-31 22:52:12 +0200,90.0,11102,5604,8293,5546,36
2025-01-31 22:52:13 +0200,91.0,11103,5675,8225,5546,36
2025-01-31 22:52:14 +0200,90.0,11112,5793,8353,5546,36
2025-01-31 22:52:15 +0200,90.0,11106,5909,8468,5546,36
2025-01-31 22:52:16 +0200,90.0,11108,5894,8715,5546,36
2025-01-31 22:52:17 +0200,90.0,11108,6053,9132,5546,36
2025-01-31 22:52:18 +0200,91.0,11097,6049,9249,5546,36
2025-01-31 22:52:19 +0200,90.0,11115,5909,9344,5547,36
2025-01-31 22:52:20 +0200,90.0,11109,6030,9373,5547,36
2025-01-31 22:52:21 +0200,91.0,11113,6005,9418,5547,36
2025-01-31 22:52:22 +0200,90.0,11117,5385,8939,5547,36
2025-01-31 22:52:23 +0200,91.0,11100,5298,8531,5547,36
2025-01-31 22:52:24 +0200,91.0,11097,5252,8515,5547,36
2025-01-31 22:52:25 +0200,90.0,11108,5760,8876,5547,36
2025-01-31 22:52:26 +0200,91.0,11110,5940,9143,5547,36
2025-01-31 22:52:27 +0200,91.0,11102,5928,9409,5547,36
2025-01-31 22:52:28 +0200,90.0,11112,5602,9402,5547,36
2025-01-31 22:52:29 +0200,91.0,11109,5740,9488,5548,36
2025-01-31 22:52:30 +0200,91.0,11101,5231,9366,5548,36
2025-01-31 22:52:31 +0200,91.0,11116,4908,9230,5548,36
2025-01-31 22:52:32 +0200,90.0,11102,5122,9010,5548,36
2025-01-31 22:52:33 +0200,91.0,11110,5286,8863,5548,36
2025-01-31 22:52:34 +0200,91.0,11112,5173,8505,5548,36
2025-01-31 22:52:35 +0200,90.0,11105,5150,8386,5548,36
2025-01-31 22:52:36 +0200,91.0,11121,5139,8411,5549,36
2025-01-31 22:52:37 +0200,91.0,11096,5082,8161,5549,36
2025-01-31 22:52:38 +0200,91.0,11101,5200,8145,5549,36
2025-01-31 22:52:39 +0200,90.0,11114,5545,8289,5549,36
2025-01-31 22:52:40 +0200,91.0,11102,5888,8676,5549,36
2025-01-31 22:52:41 +0200,91.0,11110,6025,9227,5549,36
2025-01-31 22:52:42 +0200,91.0,11099,6073,9551,5549,36
2025-01-31 22:52:43 +0200,90.0,11116,5888,9452,5549,36
2025-01-31 22:52:44 +0200,91.0,11104,5692,9348,5549,36
2025-01-31 22:52:45 +0200,91.0,11107,5383,9197,5549,36
2025-01-31 22:52:46 +0200,91.0,11111,5384,9372,5549,36
2025-01-31 22:52:47 +0200,91.0,11104,5593,9394,5550,36
2025-01-31 22:52:48 +0200,90.0,11111,4996,8969,5554,36
2025-01-31 22:52:49 +0200,90.0,11109,4668,8424,5554,36
2025-01-31 22:52:50 +0200,90.0,11111,5199,8379,5554,36
2025-01-31 22:52:51 +0200,91.0,11119,5295,8363,5554,36
2025-01-31 22:52:52 +0200,90.0,11111,5594,8513,5554,36
2025-01-31 22:52:53 +0200,91.0,11088,5813,8774,5554,36
2025-01-31 22:52:54 +0200,91.0,11101,5700,8650,5554,36
2025-01-31 22:52:55 +0200,90.0,11112,6054,8845,5554,36
2025-01-31 22:52:56 +0200,90.0,11109,6133,9164,5555,36
2025-01-31 22:52:57 +0200,91.0,11096,5985,9403,5555,36
2025-01-31 22:52:58 +0200,91.0,11115,5489,9403,5555,36
2025-01-31 22:52:59 +0200,91.0,11109,5278,9203,5555,36
2025-01-31 22:53:00 +0200,91.0,11102,5061,9055,5555,36
2025-01-31 22:53:01 +0200,90.0,11119,4729,8842,5555,36
2025-01-31 22:53:02 +0200,90.0,11112,4656,8580,5555,36
2025-01-31 22:53:03 +0200,91.0,11104,4818,8688,5555,36
2025-01-31 22:53:04 +0200,91.0,11103,5306,8643,5555,36
2025-01-31 22:53:05 +0200,91.0,11108,6040,9085,5555,36
2025-01-31 22:53:06 +0200,91.0,11128,6131,9127,5559,36
2025-01-31 22:53:07 +0200,90.0,11105,5933,9043,5559,36
2025-01-31 22:53:08 +0200,91.0,11092,5633,9122,5559,36
2025-01-31 22:53:09 +0200,91.0,11107,5580,9320,5559,36
2025-01-31 22:53:10 +0200,90.0,11102,5449,9257,5559,36
2025-01-31 22:53:11 +0200,91.0,11118,5333,9138,5559,36
2025-01-31 22:53:12 +0200,91.0,11098,5275,9282,5559,36
2025-01-31 22:53:13 +0200,91.0,11109,5079,9262,5559,36
2025-01-31 22:53:14 +0200,91.0,11096,5266,9632,5559,36
2025-01-31 22:53:15 +0200,91.0,11121,5075,9554,5559,36
2025-01-31 22:53:16 +0200,91.0,11106,4706,9241,5559,36
2025-01-31 22:53:17 +0200,91.0,11110,4529,8468,5559,36
2025-01-31 22:53:18 +0200,90.0,11106,5470,8473,5559,36
2025-01-31 22:53:19 +0200,90.0,11109,5888,8499,5559,36
2025-01-31 22:53:20 +0200,91.0,11124,5605,8166,5559,36
2025-01-31 22:53:21 +0200,83.0,12078,7580,9353,5559,36
2025-01-31 22:53:22 +0200,76.0,13353,9571,11028,5559,36
2025-01-31 22:53:23 +0200,90.0,11136,6001,8465,5560,36
2025-01-31 22:53:24 +0200,91.0,11120,5962,8504,5560,36
2025-01-31 22:53:25 +0200,90.0,11108,5746,8729,5560,36
2025-01-31 22:53:26 +0200,91.0,11091,5718,8901,5560,36
2025-01-31 22:53:27 +0200,90.0,11115,5519,8912,5560,36
2025-01-31 22:53:28 +0200,91.0,11105,5710,8914,5560,36
2025-01-31 22:53:29 +0200,91.0,11101,5730,9004,5560,36
2025-01-31 22:53:30 +0200,91.0,11115,5814,9047,5560,36
2025-01-31 22:53:31 +0200,90.0,11101,5885,9271,5560,36
2025-01-31 22:53:32 +0200,91.0,11107,5967,9534,5560,36
2025-01-31 22:53:33 +0200,91.0,11108,5303,9213,5560,36
2025-01-31 22:53:34 +0200,91.0,11110,5112,8944,5561,36
2025-01-31 22:53:35 +0200,90.0,11107,4837,8549,5545,36
2025-01-31 22:53:36 +0200,90.0,11111,4836,8493,5553,36
2025-01-31 22:53:37 +0200,90.0,11110,4894,8520,5554,36
2025-01-31 22:53:38 +0200,91.0,11103,5003,8583,5554,36
2025-01-31 22:53:39 +0200,91.0,11105,5213,8553,5554,36
2025-01-31 22:53:40 +0200,90.0,11107,4987,8317,5554,36
2025-01-31 22:53:41 +0200,90.0,11112,5264,8306,5554,36
2025-01-31 22:53:42 +0200,90.0,11112,5360,8196,5554,36
2025-01-31 22:53:43 +0200,90.0,11105,5716,8192,5555,36
2025-01-31 22:53:44 +0200,91.0,11120,5804,8182,5555,36
2025-01-31 22:53:45 +0200,90.0,11105,5805,8248,5555,36
2025-01-31 22:53:46 +0200,91.0,11097,6055,8533,5555,36
2025-01-31 22:53:47 +0200,91.0,11104,6101,8282,5555,36
2025-01-31 22:53:48 +0200,90.0,11105,6085,8597,5556,36
2025-01-31 22:53:49 +0200,91.0,11108,5997,9071,5556,36
2025-01-31 22:53:50 +0200,90.0,11109,5950,9275,5556,36
2025-01-31 22:53:51 +0200,91.0,11099,6053,9344,5556,36
2025-01-31 22:53:52 +0200,90.0,11117,5881,9331,5556,36
2025-01-31 22:53:53 +0200,90.0,11109,5452,8850,5556,36
2025-01-31 22:53:54 +0200,91.0,11103,5163,8407,5556,36
2025-01-31 22:53:55 +0200,91.0,11121,5248,8470,5556,36
2025-01-31 22:53:56 +0200,91.0,11098,5635,8773,5557,36
2025-01-31 22:53:57 +0200,90.0,11100,5943,9249,5557,36
2025-01-31 22:53:58 +0200,91.0,11114,5818,9462,5557,36
2025-01-31 22:53:59 +0200,91.0,11093,5562,9327,5557,36
2025-01-31 22:54:00 +0200,90.0,11108,5377,9268,5557,36
2025-01-31 22:54:01 +0200,91.0,11133,5267,9381,5557,36
2025-01-31 22:54:02 +0200,90.0,11113,4863,9153,5557,36
2025-01-31 22:54:03 +0200,90.0,11099,4904,8773,5557,36
2025-01-31 22:54:04 +0200,91.0,11101,5058,8560,5557,36
2025-01-31 22:54:05 +0200,90.0,11102,5177,8482,5558,36
2025-01-31 22:54:06 +0200,91.0,11112,5096,8385,5558,36
2025-01-31 22:54:07 +0200,90.0,11107,5145,8271,5558,36
2025-01-31 22:54:08 +0200,90.0,11109,5121,8055,5558,36
2025-01-31 22:54:09 +0200,90.0,11103,5355,8153,5558,36
2025-01-31 22:54:10 +0200,91.0,11111,5688,8389,5558,36
2025-01-31 22:54:11 +0200,90.0,11104,6006,8880,5558,36
2025-01-31 22:54:12 +0200,91.0,11097,6000,9274,5558,36
2025-01-31 22:54:13 +0200,91.0,11116,5844,9442,5558,36
2025-01-31 22:54:14 +0200,91.0,11105,5587,9301,5558,36
2025-01-31 22:54:15 +0200,90.0,11111,5512,9258,5558,36
2025-01-31 22:54:16 +0200,90.0,11116,5186,9159,5558,36
2025-01-31 22:54:17 +0200,91.0,11099,5126,9133,5558,36
2025-01-31 22:54:18 +0200,90.0,11114,4845,8919,5559,36
2025-01-31 22:54:19 +0200,91.0,11110,4226,8398,5559,36
2025-01-31 22:54:20 +0200,90.0,11101,4568,8227,5559,36
2025-01-31 22:54:21 +0200,90.0,11104,4973,8270,5559,36
2025-01-31 22:54:22 +0200,91.0,11115,5499,8491,5559,36
2025-01-31 22:54:23 +0200,90.0,11110,5538,8572,5560,36
2025-01-31 22:54:24 +0200,90.0,11106,5643,8587,5560,36
2025-01-31 22:54:25 +0200,91.0,11125,5901,8695,5560,36
2025-01-31 22:54:26 +0200,91.0,11085,6010,8990,5560,36
2025-01-31 22:54:27 +0200,91.0,11107,5934,9279,5560,36
2025-01-31 22:54:28 +0200,91.0,11107,5442,9367,5560,36
2025-01-31 22:54:29 +0200,90.0,11105,5210,9164,5560,36
2025-01-31 22:54:30 +0200,90.0,11115,4865,8887,5560,36
2025-01-31 22:54:31 +0200,91.0,11113,4396,8599,5560,36
2025-01-31 22:54:32 +0200,91.0,11102,4467,8337,5560,36
2025-01-31 22:54:33 +0200,90.0,11107,4732,8591,5560,36
2025-01-31 22:54:34 +0200,90.0,11108,4850,8426,5560,36
2025-01-31 22:54:35 +0200,91.0,11104,5702,8781,5560,36
2025-01-31 22:54:36 +0200,90.0,11116,6251,9166,5560,36
2025-01-31 22:54:37 +0200,90.0,11101,5833,9064,5560,36
2025-01-31 22:54:38 +0200,91.0,11107,5527,8985,5560,36
2025-01-31 22:54:39 +0200,90.0,11108,5279,9089,5561,36
2025-01-31 22:54:40 +0200,90.0,11107,5413,9096,5561,36
2025-01-31 22:54:41 +0200,91.0,11098,5497,9238,5561,36
2025-01-31 22:54:42 +0200,90.0,11109,5298,9230,5561,36
2025-01-31 22:54:43 +0200,90.0,11123,4997,9142,5561,36
2025-01-31 22:54:44 +0200,91.0,11100,4912,9316,5561,36
2025-01-31 22:54:45 +0200,90.0,11116,5029,9518,5561,36
2025-01-31 22:54:46 +0200,91.0,11116,4704,9281,5561,36
2025-01-31 22:54:48 +0200,91.0,11093,4444,8723,5647,36
2025-01-31 22:54:49 +0200,90.0,11104,5385,8517,5647,36
2025-01-31 22:54:50 +0200,90.0,11114,5560,8451,5647,36
2025-01-31 22:54:51 +0200,91.0,11112,5440,8101,5647,36
2025-01-31 22:54:52 +0200,91.0,11099,5319,7933,5647,36
2025-01-31 22:54:53 +0200,90.0,11109,5454,7897,5647,36
2025-01-31 22:54:54 +0200,91.0,11111,5893,8444,5647,36
2025-01-31 22:54:55 +0200,91.0,11104,5847,8552,5647,36
2025-01-31 22:54:56 +0200,90.0,11110,5676,8540,5647,36
2025-01-31 22:54:57 +0200,91.0,11099,5748,8817,5647,36
2025-01-31 22:54:58 +0200,90.0,11103,5672,8886,5647,36
2025-01-31 22:54:59 +0200,91.0,11122,5531,8862,5647,36
2025-01-31 22:55:00 +0200,91.0,11104,5597,8910,5647,36
2025-01-31 22:55:01 +0200,90.0,11104,5712,9026,5647,36
2025-01-31 22:55:02 +0200,91.0,11110,5592,9020,5647,36
2025-01-31 22:55:03 +0200,90.0,11108,5866,9394,5648,36
2025-01-31 22:55:04 +0200,91.0,11123,5352,9259,5648,36
2025-01-31 22:55:05 +0200,91.0,11107,4705,8746,5648,36
2025-01-31 22:55:06 +0200,91.0,11093,4726,8518,5637,36
2025-01-31 22:55:07 +0200,91.0,11107,4543,8346,5637,36
2025-01-31 22:55:08 +0200,90.0,11111,4530,8296,5637,36
2025-01-31 22:55:09 +0200,90.0,11111,4687,8368,5637,36
2025-01-31 22:55:10 +0200,90.0,11100,4778,8376,5637,36
2025-01-31 22:55:11 +0200,91.0,11119,4938,8283,5638,36
2025-01-31 22:55:12 +0200,91.0,11102,5150,8067,5638,36
2025-01-31 22:55:13 +0200,90.0,11107,5345,8224,5638,36
2025-01-31 22:55:14 +0200,91.0,11100,5573,8192,5638,36
2025-01-31 22:55:15 +0200,90.0,11118,5812,8256,5638,36
2025-01-31 22:55:16 +0200,91.0,11107,5854,8257,5638,36
2025-01-31 22:55:17 +0200,90.0,11106,6107,8476,5638,36
2025-01-31 22:55:18 +0200,91.0,11104,6241,8855,5639,36
2025-01-31 22:55:19 +0200,90.0,11111,5918,8913,5639,36
2025-01-31 22:55:20 +0200,90.0,11108,6052,9191,5639,36
2025-01-31 22:55:21 +0200,90.0,11112,5984,9308,5639,36
2025-01-31 22:55:22 +0200,91.0,11091,6067,9263,5639,36
2025-01-31 22:55:23 +0200,91.0,11131,5963,9359,5639,36
2025-01-31 22:55:24 +0200,90.0,11113,5329,8901,5639,36
2025-01-31 22:55:25 +0200,90.0,11108,5215,8481,5639,36
2025-01-31 22:55:26 +0200,91.0,11083,5053,8363,5639,36
2025-01-31 22:55:27 +0200,90.0,11116,5339,8586,5639,36
2025-01-31 22:55:28 +0200,90.0,11107,5996,9043,5639,36
2025-01-31 22:55:29 +0200,91.0,11099,5588,9207,5639,36
2025-01-31 22:55:30 +0200,91.0,11103,5622,9304,5640,36
2025-01-31 22:55:31 +0200,91.0,11115,5424,9295,5640,36
2025-01-31 22:55:32 +0200,90.0,11109,5170,9280,5640,36
2025-01-31 22:55:33 +0200,91.0,11111,4989,9227,5640,36
2025-01-31 22:55:34 +0200,91.0,11095,4957,8870,5640,36
2025-01-31 22:55:35 +0200,90.0,11112,4910,8516,5640,36
2025-01-31 22:55:36 +0200,91.0,11116,4945,8361,5640,36
2025-01-31 22:55:37 +0200,90.0,11111,5051,8377,5640,36
2025-01-31 22:55:38 +0200,91.0,11103,5418,8512,5640,36
2025-01-31 22:55:39 +0200,91.0,11108,5021,8081,5640,36
2025-01-31 22:55:40 +0200,90.0,11107,5173,8097,5640,36
2025-01-31 22:55:41 +0200,91.0,11115,5414,8139,5640,36
2025-01-31 22:55:42 +0200,90.0,11112,6028,8724,5640,36
2025-01-31 22:55:43 +0200,90.0,11110,5865,9071,5641,36
2025-01-31 22:55:44 +0200,90.0,11108,5793,9334,5641,36
2025-01-31 22:55:45 +0200,91.0,11090,5888,9460,5641,36
2025-01-31 22:55:46 +0200,91.0,11103,5611,9409,5641,36
2025-01-31 22:55:47 +0200,91.0,11107,5412,9266,5641,36
2025-01-31 22:55:48 +0200,91.0,11118,5422,9329,5641,36
2025-01-31 22:55:49 +0200,91.0,11107,5300,9304,5641,36
2025-01-31 22:55:50 +0200,91.0,11107,4649,8729,5641,36
2025-01-31 22:55:51 +0200,91.0,11107,4355,8267,5641,36
2025-01-31 22:55:52 +0200,90.0,11106,4744,8236,5641,36
2025-01-31 22:55:53 +0200,90.0,11108,5330,8423,5642,36
2025-01-31 22:55:54 +0200,90.0,11119,5652,8632,5642,36
2025-01-31 22:55:55 +0200,91.0,11095,5501,8550,5642,36
2025-01-31 22:55:56 +0200,90.0,11113,5730,8643,5642,36
2025-01-31 22:55:57 +0200,91.0,11104,5861,8804,5642,36
2025-01-31 22:55:58 +0200,90.0,11098,6062,9213,5642,36
2025-01-31 22:55:59 +0200,91.0,11127,5639,9331,5642,36
2025-01-31 22:56:00 +0200,90.0,11106,5441,9380,5642,36
2025-01-31 22:56:01 +0200,91.0,11090,5120,9111,5642,36
2025-01-31 22:56:02 +0200,91.0,11113,4920,9000,5642,36
2025-01-31 22:56:03 +0200,91.0,11113,4580,8769,5642,36
2025-01-31 22:56:04 +0200,79.0,12645,6093,8920,5656,37
2025-01-31 22:56:05 +0200,90.0,11119,6117,9379,5656,37
2025-01-31 22:56:06 +0200,91.0,11097,5871,9396,5656,37
2025-01-31 22:56:07 +0200,90.0,11114,5598,8982,5656,37
2025-01-31 22:56:08 +0200,91.0,11099,5447,8199,5656,37
2025-01-31 22:56:09 +0200,91.0,11112,5654,9068,5656,37
2025-01-31 22:56:10 +0200,91.0,11108,5648,8857,5656,37
2025-01-31 22:56:11 +0200,91.0,11115,5251,8276,5656,37
2025-01-31 22:56:12 +0200,91.0,11101,4285,7748,5656,37
2025-01-31 22:56:13 +0200,89.0,11355,4493,7989,5681,37
2025-01-31 22:56:14 +0200,86.0,11746,4388,7605,5696,37
2025-01-31 22:56:15 +0200,91.0,11119,4310,7313,5841,38
2025-01-31 22:56:16 +0200,90.0,11110,3946,6690,5841,38
2025-01-31 22:56:17 +0200,90.0,11112,4534,7052,5841,38
2025-01-31 22:56:18 +0200,91.0,11104,4839,7222,5841,38
2025-01-31 22:56:19 +0200,90.0,11105,5331,7194,5872,38
2025-01-31 22:56:20 +0200,91.0,11104,5211,6962,5883,38
2025-01-31 22:56:21 +0200,91.0,11119,5049,6824,5883,38
2025-01-31 22:56:22 +0200,91.0,11100,5156,6985,5891,38
2025-01-31 22:56:23 +0200,91.0,11111,4479,7064,5891,38
2025-01-31 22:56:24 +0200,90.0,11109,2629,7373,5891,38
2025-01-31 22:56:25 +0200,91.0,11121,2701,7395,5891,38
2025-01-31 22:56:26 +0200,91.0,11094,2643,6871,5891,38
2025-01-31 22:56:27 +0200,90.0,11108,2675,7709,5891,38
2025-01-31 22:56:28 +0200,90.0,11105,2598,7766,5891,38
2025-01-31 22:56:29 +0200,91.0,11102,2696,7865,5891,38
2025-01-31 22:56:30 +0200,90.0,11109,2623,7432,5891,38
2025-01-31 22:56:31 +0200,91.0,11115,2651,7432,5891,38
2025-01-31 22:56:32 +0200,90.0,11110,2802,7052,5891,38
2025-01-31 22:56:33 +0200,90.0,11107,3654,6674,5899,38
2025-01-31 22:56:34 +0200,91.0,11108,4747,7711,5899,38
2025-01-31 22:56:35 +0200,91.0,11099,5097,7580,5795,37
2025-01-31 22:56:36 +0200,91.0,11112,4771,7438,5795,37
2025-01-31 22:56:37 +0200,91.0,11108,5289,7679,5795,37
2025-01-31 22:56:38 +0200,90.0,11115,5228,7534,5797,37
2025-01-31 22:56:39 +0200,91.0,11098,5386,7662,5799,37
2025-01-31 22:56:40 +0200,91.0,11112,4914,7172,5799,37
2025-01-31 22:56:41 +0200,85.0,11883,5984,8524,5822,38
2025-01-31 22:56:42 +0200,90.0,11110,6516,9120,5830,38
2025-01-31 22:56:43 +0200,90.0,11109,6510,9090,5830,38
2025-01-31 22:56:44 +0200,91.0,11103,6720,9145,5830,38
2025-01-31 22:56:45 +0200,90.0,11098,6728,9093,5831,38
2025-01-31 22:56:46 +0200,91.0,11122,6724,9083,5831,38
2025-01-31 22:56:47 +0200,90.0,11104,6828,9081,5831,38
2025-01-31 22:56:48 +0200,91.0,11107,6712,9151,5831,38
2025-01-31 22:56:49 +0200,91.0,11106,7163,9383,5831,38
2025-01-31 22:56:50 +0200,91.0,11106,6930,9248,5831,38
2025-01-31 22:56:51 +0200,90.0,11107,6937,9205,5831,38
2025-01-31 22:56:52 +0200,91.0,11127,7016,9120,5831,38
2025-01-31 22:56:53 +0200,90.0,11120,6641,9106,5831,38
2025-01-31 22:56:54 +0200,91.0,11085,6723,9187,5831,38
2025-01-31 22:56:55 +0200,90.0,11115,6609,9100,5831,38
2025-01-31 22:56:56 +0200,91.0,11095,6719,9142,5833,38
2025-01-31 22:56:57 +0200,90.0,11110,6773,9131,5833,38
2025-01-31 22:56:58 +0200,90.0,11106,6664,9084,5833,38
2025-01-31 22:56:59 +0200,90.0,11108,6645,9069,5833,38
2025-01-31 22:57:00 +0200,91.0,11108,6876,9210,5833,38
2025-01-31 22:57:01 +0200,90.0,11107,6520,8993,5833,38
2025-01-31 22:57:02 +0200,91.0,11103,6753,9115,5833,38
2025-01-31 22:57:03 +0200,91.0,11127,6662,9069,5833,38
2025-01-31 22:57:04 +0200,91.0,11093,6763,9116,5833,38
2025-01-31 22:57:05 +0200,91.0,11109,6545,8981,5833,38
2025-01-31 22:57:06 +0200,91.0,11110,6607,9064,5833,38
2025-01-31 22:57:07 +0200,90.0,11106,6650,9037,5833,38
2025-01-31 22:57:08 +0200,91.0,11108,6537,9000,5833,38
2025-01-31 22:57:09 +0200,90.0,11107,6653,9102,5833,38
2025-01-31 22:57:10 +0200,90.0,11111,6739,9154,5833,38
2025-01-31 22:57:11 +0200,91.0,11121,6625,9220,5833,38
2025-01-31 22:57:12 +0200,90.0,11111,6822,9223,5833,38
2025-01-31 22:57:13 +0200,90.0,11109,6850,9180,5833,38
2025-01-31 22:57:14 +0200,91.0,11087,6624,9137,5833,38
2025-01-31 22:57:15 +0200,91.0,11105,6742,9210,5833,38
2025-01-31 22:57:16 +0200,90.0,11104,6689,9184,5833,38
2025-01-31 22:57:17 +0200,90.0,11115,6761,9208,5834,38
2025-01-31 22:57:18 +0200,91.0,11102,6668,9124,5834,38
2025-01-31 22:57:19 +0200,90.0,11103,6502,9049,5834,38
2025-01-31 22:57:20 +0200,91.0,11121,6709,9138,5834,38
2025-01-31 22:57:21 +0200,90.0,11100,6562,9090,5834,38
2025-01-31 22:57:22 +0200,91.0,11108,6705,9161,5834,38
2025-01-31 22:57:23 +0200,90.0,11110,6682,9125,5834,38
2025-01-31 22:57:24 +0200,91.0,11109,6566,8990,5834,38
2025-01-31 22:57:26 +0200,91.0,11104,6789,9145,5834,38
2025-01-31 22:57:27 +0200,91.0,11104,6692,9135,5834,38
2025-01-31 22:57:28 +0200,90.0,11108,7252,9392,5837,38
2025-01-31 22:57:29 +0200,91.0,11113,6893,9163,5837,38
2025-01-31 22:57:30 +0200,91.0,11121,6781,9105,5837,38
2025-01-31 22:57:31 +0200,90.0,11108,7027,9214,5838,38
2025-01-31 22:57:32 +0200,91.0,11095,7115,9145,5838,38
2025-01-31 22:57:33 +0200,91.0,11100,6567,9015,5838,38
2025-01-31 22:57:34 +0200,91.0,11117,6868,9198,5838,38
2025-01-31 22:57:35 +0200,91.0,11089,6689,9162,5838,38
2025-01-31 22:57:36 +0200,90.0,11117,6723,9165,5838,38
2025-01-31 22:57:37 +0200,91.0,11116,6681,9116,5838,38
2025-01-31 22:57:38 +0200,90.0,11109,6618,9129,5838,38
2025-01-31 22:57:39 +0200,91.0,11100,6609,9111,5838,38
2025-01-31 22:57:40 +0200,90.0,11112,6816,9173,5838,38
2025-01-31 22:57:41 +0200,90.0,11102,6890,9186,5838,38
2025-01-31 22:57:42 +0200,91.0,11110,6919,9222,5838,38
2025-01-31 22:57:43 +0200,90.0,11108,6814,9176,5838,38
2025-01-31 22:57:44 +0200,91.0,11100,6889,9257,5838,38
2025-01-31 22:57:45 +0200,90.0,11115,6808,9178,5838,38
2025-01-31 22:57:46 +0200,90.0,11108,6952,9044,5838,38
2025-01-31 22:57:47 +0200,91.0,11104,6960,9075,5838,38
2025-01-31 22:57:48 +0200,91.0,11141,6145,8898,5839,38
2025-01-31 22:57:49 +0200,90.0,11096,6735,9104,5839,38
2025-01-31 22:57:50 +0200,91.0,11080,7413,9294,5839,38
2025-01-31 22:57:51 +0200,91.0,11113,7300,9364,5840,38
2025-01-31 22:57:52 +0200,90.0,11122,7135,9239,5840,38
2025-01-31 22:57:53 +0200,90.0,11107,6726,9129,5843,38
2025-01-31 22:57:54 +0200,91.0,11098,7110,9322,5843,38
2025-01-31 22:57:55 +0200,91.0,11113,7085,9254,5843,38
2025-01-31 22:57:56 +0200,91.0,11101,7285,9317,5843,38
2025-01-31 22:57:57 +0200,91.0,11102,7288,9301,5843,38
2025-01-31 22:57:58 +0200,91.0,11114,7215,9342,5843,38
2025-01-31 22:57:59 +0200,91.0,11102,7056,9299,5843,38
2025-01-31 22:58:00 +0200,91.0,11109,7102,9300,5843,38
2025-01-31 22:58:01 +0200,90.0,11112,7043,9248,5843,38
2025-01-31 22:58:02 +0200,90.0,11106,7207,9354,5843,38
2025-01-31 22:58:03 +0200,91.0,11124,7011,9272,5843,38
2025-01-31 22:58:04 +0200,91.0,11087,7533,9502,5846,38
2025-01-31 22:58:05 +0200,90.0,11117,7254,9294,5847,38
2025-01-31 22:58:06 +0200,91.0,11108,7149,9264,5727,37
2025-01-31 22:58:07 +0200,91.0,11106,7176,9300,5728,37
2025-01-31 22:58:08 +0200,91.0,11098,7213,9224,5728,37
2025-01-31 22:58:09 +0200,90.0,11119,7084,9143,5728,37
2025-01-31 22:58:10 +0200,90.0,11110,7164,9185,5728,37
2025-01-31 22:58:11 +0200,91.0,11102,7296,9335,5728,37
2025-01-31 22:58:12 +0200,90.0,11108,7168,9242,5728,37
2025-01-31 22:58:13 +0200,90.0,11111,7147,9187,5728,37
2025-01-31 22:58:14 +0200,90.0,11104,7162,9263,5728,37
2025-01-31 22:58:15 +0200,91.0,11097,7322,9336,5834,38
2025-01-31 22:58:16 +0200,91.0,11113,7545,9593,5835,38
2025-01-31 22:58:17 +0200,91.0,11107,7576,9660,5872,38
